tin,year,employees_count
2222829307,2019,0
2222829321,2018,6
2222829321,2019,8
2222829321,2020,5
2222829321,2021,6
2222829321,2022,7
2222832846,2018,1
2222832846,2019,2
2222832846,2020,2
2222832846,2021,2
2222832846,2022,2
2222835653,2018,2
2222835653,2019,2
2222835653,2020,2
2222835653,2021,2
2222835653,2022,2
2222837763,2018,1
2222837763,2019,1
2222837763,2020,0
2222837763,2021,1
2222839915,2018,0
2222841551,2018,1
2222841551,2019,3
2222841551,2020,2
2222841551,2021,3
2222841551,2022,5
2222841640,2018,6
2222841640,2019,6
2222841640,2020,4
2222843252,2019,1
2222843252,2020,0
2222843252,2021,1
2222843252,2022,1
2222844714,2018,2
2222844714,2019,2
2222844714,2020,2
2222844714,2021,2
2222844714,2022,2
2222847000,2018,0
2222847000,2019,0
2222847000,2020,0
2222848927,2018,0
2222848927,2019,1
2222848927,2020,1
2222848927,2021,1
2222848927,2022,2
2222850612,2018,2
2222850612,2019,0
2222851408,2018,2
2222851408,2019,5
2222851408,2020,5
2222851408,2021,3
2222851408,2022,1
2222855152,2018,1
2222857400,2018,2
2222857400,2019,1
2222857400,2020,1
2222857400,2021,0
2222857400,2022,1
2222858450,2018,0
2222858450,2019,0
2222858450,2020,0
2222858450,2021,1
2222859823,2018,18
2222859823,2019,18
2222859823,2020,0
2222859823,2021,5
2222859823,2022,1
2222860360,2018,1
2222864012,2018,1
2222864012,2019,1
2222864012,2020,1
2222864012,2021,1
2222864012,2022,1
2222865792,2018,1
2222865792,2019,0
2222865792,2020,1
2222865792,2021,1
2222865792,2022,1
2222865915,2018,1
2222866891,2018,1
2222866891,2019,1
2222866891,2020,1
2222866891,2021,1
2222866891,2022,1
2222867623,2018,1
2222869109,2018,0
2222869109,2020,0
2222869109,2021,1
2222869109,2022,1
2222869187,2018,0
2222869187,2019,0
2222870217,2018,0
2222870217,2019,0
2222870217,2020,1
2222870217,2021,1
2222870217,2022,1
2222871267,2018,0
2222871267,2019,0
2222871267,2020,1
2222871490,2018,1
2222871490,2019,1
2222871490,2020,0
2222871490,2021,1
2222871490,2022,0
2222872447,2019,0
2222872447,2020,0
2222872447,2021,0
2222872447,2022,1
2222878897,2019,1
2222880889,2019,0
2222880889,2020,0
2222880889,2021,2
2222880889,2022,1
2222881201,2019,0
2222881201,2020,0
2222881201,2021,1
2222881201,2022,0
2222885502,2020,1
2222885904,2020,1
2222885904,2021,1
2222885904,2022,1
2222886560,2020,2
2222886560,2021,3
2222886560,2022,3
2222887073,2020,3
2222887073,2021,3
2222887073,2022,2
2222888020,2020,1
2222888020,2021,1
2222888020,2022,1
2222889923,2021,1
2222889923,2022,1
2222892620,2021,1
2222892620,2022,1
2222893856,2021,3
2222893856,2022,2
2222895324,2021,1
2222895324,2022,2
2222896222,2022,2
2222899520,2022,3
2222900172,2022,0
2223043347,2018,0
2223043347,2019,1
2223043347,2020,1
2223043347,2021,1
2223043347,2022,0
2223044502,2018,0
2223044502,2019,2
2223044502,2020,2
2223044502,2021,0
2223044502,2022,1
2223082434,2018,2
2223082434,2019,3
2223082434,2020,6
2223082434,2021,6
2223082434,2022,5
2223578110,2018,0
2223578110,2019,1
2223578110,2020,6
2223578110,2021,6
2223578110,2022,5
2223582973,2020,0
2223587026,2018,1
2223587026,2019,1
2223587026,2020,1
2223590100,2018,0
2223590100,2019,0
2223590100,2020,0
2223590597,2018,5
2223590597,2019,8
2223590597,2020,6
2223590597,2021,4
2223590597,2022,3
2223593076,2018,0
2223593076,2019,0
2223593076,2020,0
2223593076,2021,17
2223593076,2022,16
2223594425,2018,2
2223594425,2019,2
2223594425,2020,2
2223594425,2021,2
2223594425,2022,2
2223596704,2018,1
2223596704,2019,1
2223596704,2020,1
2223600990,2018,0
2223600990,2019,0
2223600990,2020,0
2223601898,2018,1
2223601898,2019,1
2223601898,2020,1
2223601898,2021,1
2223603944,2018,1
2223603944,2019,1
2223603944,2020,1
2223603944,2021,1
2223603944,2022,1
2223604867,2018,1
2223604867,2019,1
2223604867,2020,1
2223604867,2021,1
2223604867,2022,1
2223605275,2018,1
2223605275,2019,0
2223605275,2020,0
2223606818,2018,0
2223606818,2019,0
2223614720,2018,1
2223614720,2019,1
2223616397,2018,9
2223616397,2019,9
2223616397,2020,5
2223616397,2021,2
2223618740,2018,1
2223620107,2018,0
2223620107,2019,0
2223622351,2018,0
2223622351,2019,0
2223622351,2020,0
2223622351,2021,0
2223622351,2022,0
2223625056,2018,1
2223626885,2019,1
2223626885,2020,1
2223626885,2021,1
2223626885,2022,1
2223627455,2019,1
2223627455,2020,7
2223627455,2021,11
2223627455,2022,19
2223627991,2019,1
2223627991,2020,1
2223627991,2021,1
2223627991,2022,1
2223630031,2020,0
2223630031,2021,1
2223630031,2022,1
2223633530,2020,1
2223633530,2021,1
2223633530,2022,1
2223637157,2021,3
2223637157,2022,7
2223637492,2021,1
2223637492,2022,2
2223639644,2022,1
2223641146,2022,0
2223963231,2018,1
2223964651,2018,1
2223964651,2019,1
2223966458,2018,2
2223966458,2019,2
2223966458,2020,2
2223966458,2021,3
2223966458,2022,2
2223970101,2018,2
2223970101,2019,1
2223970101,2020,1
2223970101,2021,1
2223970101,2022,1
2224045330,2018,31
2224045330,2019,20
2224045330,2020,21
2224045330,2021,23
2224045330,2022,19
2224064075,2018,3
2224064075,2019,3
2224064075,2020,3
2224064075,2021,2
2224064075,2022,2
2224065103,2018,18
2224065103,2019,8
2224065103,2020,1
2224073601,2018,0
2224073601,2019,1
2224073601,2020,1
2224073601,2021,1
2224073601,2022,1
2224079360,2018,2
2224079360,2019,2
2224079360,2020,2
2224086512,2018,3
2224086720,2018,2
2224086720,2019,2
2224086720,2020,2
2224086720,2021,2
2224086720,2022,2
2224087548,2018,3
2224087548,2019,3
2224087548,2020,1
2224087548,2021,1
2224087548,2022,1
2224099504,2018,0
2224099504,2019,1
2224099504,2020,0
2224099504,2021,0
2224106543,2018,14
2224106543,2019,14
2224106543,2020,14
2224106543,2021,14
2224106543,2022,16
2224107480,2018,1
2224107480,2019,1
2224107480,2020,0
2224107480,2021,0
2224107480,2022,0
2224123725,2018,5
2224123725,2019,3
2224123725,2020,1
2224123725,2021,1
2224123725,2022,1
2224125190,2018,1
2224125190,2019,1
2224125190,2020,0
2224125190,2021,0
2224128924,2018,2
2224128924,2019,2
2224128924,2020,3
2224128924,2021,4
2224128924,2022,2
2224137414,2018,1
2224137414,2019,1
2224137414,2020,1
2224137414,2021,1
2224144820,2018,3
2224144820,2019,3
2224144820,2020,1
2224144820,2021,1
2224144820,2022,1
2224148134,2018,0
2224148134,2019,0
2224148134,2020,1
2224148134,2021,1
2224148134,2022,1
2224152130,2018,6
2224153423,2018,2
2224153423,2019,2
2224157019,2018,1
2224157019,2019,1
2224157019,2020,1
2224157019,2021,1
2224157019,2022,1
2224162682,2018,10
2224162682,2019,2
2224162749,2018,1
2224164030,2018,6
2224164030,2019,6
2224164030,2020,4
2224164030,2021,4
2224164030,2022,4
2224164217,2018,1
2224164217,2019,2
2224164217,2020,2
2224164217,2021,1
2224164217,2022,1
2224164591,2018,4
2224164591,2019,3
2224164591,2020,3
2224164591,2021,3
2224164591,2022,1
2224165080,2018,0
2224165080,2019,0
2224165080,2020,0
2224165080,2021,0
2224165080,2022,0
2224167810,2018,2
2224167810,2019,2
2224167810,2020,2
2224167810,2021,0
2224167810,2022,2
2224169007,2018,0
2224170130,2018,1
2224170130,2019,1
2224170130,2020,1
2224170130,2021,1
2224170130,2022,1
2224171800,2018,1
2224172056,2018,2
2224172056,2019,2
2224174328,2018,2
2224174328,2019,2
2224174328,2020,1
2224175949,2019,0
2224178072,2018,4
2224178072,2019,4
2224178072,2020,3
2224178072,2021,1
2224178234,2018,3
2224178234,2019,3
2224178234,2020,2
2224178234,2021,3
2224178234,2022,2
2224179132,2018,1
2224179132,2019,1
2224179132,2020,0
2224179132,2021,1
2224183481,2018,1
2224183481,2019,1
2224183481,2020,1
2224183481,2021,1
2224183481,2022,1
2224183690,2018,18
2224183690,2019,14
2224183690,2020,12
2224183690,2021,10
2224183690,2022,10
2224184083,2018,0
2224184083,2019,0
2224184083,2020,0
2224184630,2018,1
2224184630,2019,1
2224184630,2020,0
2224184630,2021,0
2224184630,2022,0
2224186644,2018,1
2224186644,2019,1
2224186644,2020,0
2224186644,2021,1
2224186644,2022,4
2224188063,2018,1
2224188063,2019,1
2224188063,2020,1
2224188063,2021,1
2224188063,2022,1
2224189229,2018,1
2224189229,2019,1
2224189229,2020,1
2224189229,2021,1
2224189229,2022,1
2224189356,2018,1
2224189356,2019,1
2224189356,2020,0
2224189356,2021,1
2224189356,2022,1
2224189370,2018,1
2224191605,2018,1
2224191605,2019,1
2224191605,2020,1
2224191605,2021,0
2224191605,2022,1
2224192503,2018,1
2224192503,2019,1
2224192503,2020,1
2224192983,2018,0
2224192983,2019,3
2224192983,2021,1
2224192983,2022,1
2224193480,2018,1
2224193480,2019,1
2224193480,2020,1
2224193480,2021,1
2224193480,2022,2
2224193698,2018,0
2224193698,2019,0
2224193698,2020,0
2224193698,2021,0
2224193698,2022,0
2224196603,2019,1
2224196603,2020,1
2224196603,2021,1
2224196603,2022,1
2224197653,2019,2
2224197653,2020,2
2224197653,2021,2
2224197653,2022,1
2224198248,2019,0
2224198248,2020,1
2224198248,2021,0
2224198248,2022,0
2224199403,2019,1
2224199403,2020,1
2224199403,2021,1
2224199403,2022,1
2224199410,2019,1
2224199410,2020,0
2224199410,2021,1
2224199410,2022,1
2224200401,2019,1
2224202127,2020,0
2224203018,2020,0
2224203018,2022,0
2224204332,2020,0
2224204332,2021,0
2224204332,2022,1
2224206675,2020,1
2224206675,2021,1
2224206675,2022,1
2224208633,2021,0
2224209669,2021,1
2224210209,2021,0
2224210209,2022,0
2224210960,2022,1
2224211724,2022,0
2224212140,2022,1
2224212559,2022,1
2225031562,2018,4
2225031562,2019,4
2225031562,2020,4
2225031562,2021,4
2225031562,2022,4
2225035937,2018,1
2225035937,2019,1
2225044988,2018,0
2225044988,2019,1
2225044988,2020,0
2225044988,2021,1
2225044988,2022,1
2225053284,2018,5
2225053284,2019,4
2225053284,2020,4
2225053284,2021,3
2225053284,2022,1
2225056599,2018,4
2225056599,2019,2
2225056599,2020,2
2225056599,2021,2
2225056599,2022,2
2225057867,2018,4
2225057867,2019,4
2225057867,2020,4
2225057867,2021,4
2225057867,2022,4
2225060098,2018,2
2225060098,2019,2
2225060098,2020,1
2225060098,2021,1
2225060098,2022,1
2225075626,2018,1
2225075626,2019,0
2225077574,2018,2
2225077574,2019,2
2225077574,2020,2
2225077574,2021,2
2225077574,2022,2
2225080150,2018,9
2225080150,2019,13
2225080150,2020,18
2225080150,2021,14
2225080150,2022,10
2225085455,2018,1
2225085455,2019,1
2225085455,2020,1
2225085455,2021,0
2225085455,2022,0
2225085487,2018,4
2225085487,2019,4
2225085487,2020,4
2225085487,2021,4
2225085487,2022,3
2225089499,2018,1
2225089499,2019,1
2225089499,2020,1
2225090180,2018,4
2225090180,2019,4
2225090180,2020,4
2225090180,2021,4
2225090180,2022,4
2225091547,2018,1
2225091547,2019,1
2225091547,2020,1
2225091547,2021,1
2225091547,2022,1
2225098013,2018,1
2225098013,2019,1
2225098013,2020,0
2225098013,2021,1
2225098013,2022,0
2225098670,2018,2
2225098670,2019,3
2225098670,2020,1
2225098670,2021,1
2225098670,2022,0
2225099930,2018,1
2225099930,2019,0
2225099930,2020,0
2225099930,2021,0
2225099930,2022,0
2225101146,2018,1
2225101146,2019,0
2225101146,2020,1
2225101146,2021,1
2225101146,2022,1
2225101957,2018,2
2225101957,2019,2
2225101957,2021,2
2225101957,2022,2
2225102414,2018,2
2225105285,2018,0
2225105285,2019,0
2225105285,2020,0
2225105285,2021,0
2225105285,2022,0
2225105302,2018,1
2225105302,2019,1
2225105302,2020,1
2225105302,2021,1
2225105302,2022,1
2225109145,2018,1
2225109145,2019,1
2225109145,2021,0
2225109145,2022,1
2225111063,2018,2
2225111063,2019,2
2225111063,2020,2
2225111063,2021,2
2225111063,2022,2
2225112050,2019,0
2225112050,2020,0
2225112050,2021,1
2225112050,2022,0
2225112236,2018,1
2225112236,2019,1
2225112236,2020,1
2225112236,2021,1
2225112236,2022,1
2225120131,2018,0
2225120131,2019,2
2225120131,2020,2
2225120131,2021,1
2225120131,2022,1
2225120283,2018,3
2225120283,2019,2
2225120283,2020,0
2225120283,2021,4
2225120283,2022,6
2225121030,2018,0
2225121030,2019,1
2225121030,2020,1
2225121030,2022,0
2225123090,2018,6
2225123090,2019,5
2225123090,2020,5
2225123090,2021,5
2225123090,2022,5
2225125267,2018,1
2225125267,2019,1
2225125267,2021,1
2225125267,2022,1
2225125281,2018,3
2225125281,2019,3
2225125281,2020,3
2225125281,2021,3
2225125281,2022,4
2225126341,2018,4
2225126341,2019,4
2225126341,2020,4
2225126341,2021,3
2225126341,2022,3
2225128109,2018,1
2225128109,2019,1
2225128109,2020,1
2225128109,2021,1
2225128109,2022,1
2225130348,2018,2
2225130348,2019,2
2225130370,2018,1
2225130370,2019,1
2225130370,2022,1
2225131775,2018,1
2225131775,2020,0
2225135603,2018,1
2225135603,2019,1
2225135603,2020,1
2225135603,2021,1
2225139358,2018,0
2225139358,2019,1
2225139358,2020,1
2225139358,2021,1
2225139358,2022,1
2225140917,2018,1
2225140917,2019,1
2225142470,2018,1
2225142470,2019,1
2225142470,2020,1
2225142470,2021,1
2225142470,2022,1
2225142858,2018,0
2225142858,2019,0
2225142858,2020,1
2225142858,2021,1
2225142858,2022,1
2225143153,2018,1
2225143153,2019,1
2225143153,2020,1
2225143153,2021,1
2225143153,2022,1
2225143185,2019,1
2225143185,2021,0
2225144372,2018,1
2225144372,2019,1
2225144372,2020,1
2225144372,2021,1
2225144372,2022,1
2225144781,2018,2
2225144781,2019,1
2225144781,2020,1
2225144781,2021,1
2225144781,2022,1
2225145295,2018,1
2225145295,2019,0
2225145295,2020,1
2225145295,2021,1
2225145295,2022,1
2225146676,2018,1
2225146676,2019,1
2225146676,2020,1
2225147253,2018,13
2225147253,2019,14
2225147253,2020,13
2225147253,2021,14
2225147253,2022,15
2225148017,2018,1
2225148017,2019,1
2225149885,2018,3
2225149885,2019,3
2225149885,2020,2
2225149885,2021,2
2225149885,2022,2
2225150270,2018,1
2225150270,2019,1
2225150270,2020,0
2225150270,2021,1
2225150270,2022,1
2225150552,2018,1
2225150552,2019,0
2225150552,2020,0
2225150552,2021,0
2225150552,2022,1
2225151108,2018,0
2225151108,2019,0
2225151108,2020,0
2225151108,2021,0
2225151108,2022,0
2225151838,2018,2
2225151838,2019,2
2225151838,2020,1
2225151838,2021,0
2225151838,2022,0
2225152359,2018,0
2225152895,2018,0
2225153232,2018,1
2225153232,2019,1
2225153232,2020,0
2225153232,2021,0
2225153232,2022,1
2225153546,2018,1
2225153546,2019,1
2225153546,2020,1
2225153546,2021,0
2225153627,2018,3
2225153627,2019,3
2225153627,2020,3
2225153627,2021,4
2225153627,2022,2
2225155590,2018,1
2225155590,2019,2
2225155590,2020,2
2225155590,2021,3
2225155590,2022,1
2225160310,2019,0
2225160511,2018,2
2225160511,2019,1
2225160511,2020,1
2225160511,2021,1
2225160511,2022,1
2225160624,2018,1
2225160624,2019,0
2225160624,2020,0
2225160624,2021,0
2225160624,2022,0
2225162371,2018,6
2225162371,2019,6
2225162371,2020,4
2225162371,2021,0
2225162371,2022,1
2225163537,2018,2
2225163537,2019,1
2225163537,2020,1
2225163537,2021,1
2225163537,2022,1
2225163689,2018,1
2225163689,2019,2
2225169433,2018,0
2225169433,2019,0
2225169433,2020,0
2225169433,2021,1
2225169433,2022,1
2225170340,2018,1
2225170340,2019,1
2225170340,2020,1
2225170340,2021,1
2225170774,2018,0
2225172813,2018,1
2225172813,2019,1
2225172813,2020,1
2225172813,2021,1
2225172813,2022,1
2225174056,2019,3
2225174056,2020,2
2225174056,2021,4
2225174056,2022,4
2225175797,2018,1
2225175797,2019,1
2225175797,2020,1
2225175797,2021,2
2225175797,2022,1
2225175846,2018,0
2225175846,2019,1
2225175846,2020,0
2225175846,2021,1
2225175846,2022,1
2225176222,2018,1
2225176455,2018,2
2225176455,2019,1
2225176455,2020,9
2225176455,2021,14
2225176455,2022,17
2225177177,2018,1
2225177177,2019,1
2225177177,2020,1
2225177177,2021,1
2225177177,2022,1
2225177272,2018,1
2225177272,2019,1
2225179632,2018,1
2225179632,2019,1
2225179632,2020,1
2225179632,2021,1
2225179632,2022,1
2225180162,2018,1
2225180162,2019,1
2225180162,2021,28
2225180162,2022,9
2225181712,2018,1
2225181712,2019,1
2225181952,2018,1
2225181952,2019,1
2225181952,2020,1
2225181952,2021,1
2225182434,2018,0
2225182963,2018,1
2225182963,2019,1
2225183580,2018,1
2225184086,2018,2
2225184086,2019,2
2225184086,2020,2
2225184086,2021,2
2225184086,2022,4
2225184255,2018,1
2225184255,2020,1
2225184255,2021,1
2225184255,2022,1
2225185033,2018,1
2225185033,2019,1
2225185668,2018,0
2225186848,2018,0
2225186848,2019,1
2225186848,2020,1
2225186848,2021,1
2225186848,2022,1
2225188027,2018,1
2225189126,2018,1
2225189126,2019,1
2225189126,2020,1
2225189126,2021,1
2225189126,2022,1
2225190227,2018,1
2225190227,2019,1
2225190227,2020,1
2225190227,2021,1
2225190227,2022,2
2225190690,2018,1
2225190690,2019,1
2225190690,2020,1
2225190690,2021,1
2225190690,2022,1
2225190971,2018,0
2225190971,2019,1
2225191439,2018,5
2225191439,2019,2
2225192753,2018,0
2225192753,2019,1
2225192753,2020,1
2225192753,2022,1
2225192802,2018,2
2225192802,2019,3
2225194060,2019,1
2225194060,2020,1
2225194334,2018,2
2225194334,2019,9
2225194334,2020,12
2225194334,2021,10
2225194334,2022,9
2225195289,2018,1
2225195289,2019,1
2225195289,2020,1
2225196620,2018,0
2225196620,2019,0
2225196620,2020,1
2225196620,2021,1
2225196620,2022,1
2225197695,2019,0
2225197695,2020,1
2225197695,2021,2
2225197695,2022,2
2225199156,2019,1
2225199156,2020,1
2225199212,2019,5
2225199212,2020,4
2225199212,2021,1
2225199212,2022,0
2225201430,2019,1
2225201430,2020,1
2225201430,2021,2
2225201430,2022,2
2225201447,2019,1
2225201447,2020,1
2225201447,2021,2
2225201447,2022,1
2225206460,2019,0
2225206460,2020,3
2225206815,2019,0
2225206815,2020,1
2225206815,2021,2
2225206815,2022,2
2225207079,2019,0
2225207914,2019,4
2225207914,2020,1
2225207914,2021,1
2225207914,2022,1
2225208178,2019,1
2225208178,2020,2
2225209510,2020,3
2225209510,2021,2
2225209510,2022,2
2225210201,2020,1
2225210201,2021,1
2225210201,2022,1
2225212495,2020,1
2225212495,2021,1
2225212495,2022,1
2225213682,2020,1
2225214654,2020,1
2225214654,2021,0
2225214654,2022,1
2225214710,2020,1
2225214710,2021,2
2225214710,2022,6
2225215312,2021,1
2225215312,2022,1
2225215376,2020,1
2225215376,2021,1
2225215376,2022,1
2225215707,2020,0
2225216186,2020,0
2225216186,2021,0
2225216186,2022,1
2225216250,2020,1
2225216250,2021,2
2225216250,2022,2
2225218105,2022,1
2225218218,2021,0
2225218218,2022,0
2225218754,2022,1
2225223970,2022,2
2225223987,2022,1
2225224275,2022,0
2225224540,2022,1
2225225127,2022,1
2225225381,2022,1
2225225590,2022,0
2225226829,2022,0
2226006311,2018,1
2226006311,2019,0
2226006311,2020,0
2226006311,2021,0
2226006311,2022,0
2226009626,2018,3
2226009626,2019,3
2226009626,2020,3
2226009626,2021,3
2226009626,2022,3
2227003176,2018,1
2227003176,2019,0
2227003176,2020,0
2232009198,2018,0
2232009198,2019,0
2232009198,2020,0
2234014115,2018,1
2234014115,2019,1
2234014115,2020,1
2234014115,2021,1
2234014115,2022,1
2234014130,2018,0
2234014130,2019,0
2234014130,2020,0
2234015616,2018,1
2234015616,2019,0
2235006212,2018,1
2235006212,2019,1
2235006212,2020,1
2235006212,2021,1
2235006212,2022,0
2235010177,2020,1
2235010177,2021,1
2235010177,2022,1
2244006219,2018,6
2244006219,2019,5
2244006219,2020,6
2244006219,2021,4
2244006219,2022,1
2248005833,2018,0
2248005833,2019,1
2250004690,2018,9
2250004690,2019,8
2250004690,2020,0
2250004690,2021,0
2250004690,2022,0
2254002502,2022,0
2255003940,2018,0
2255003940,2019,0
2261010014,2018,1
2261010014,2019,1
2261010014,2020,1
2261010014,2021,1
2261010085,2018,1
2261010085,2019,1
2261010085,2020,1
2261010085,2021,1
2261010085,2022,1
2263025785,2018,0
2263025785,2019,0
2263025785,2020,0
2263025785,2021,0
2263025785,2022,0
2265006883,2019,0
2265006883,2020,4
2265006883,2021,4
2265006883,2022,4
2269009772,2018,1
2269009772,2019,1
2269009772,2020,1
2269009772,2021,1
2279006851,2018,1
2279006851,2019,1
2279007100,2018,1
2279007100,2019,0
2279007527,2022,1
2281005735,2018,0
2281005735,2019,1
2281005735,2020,1
2281008729,2018,1
2281008729,2019,1
2281008729,2020,0
2281008729,2021,1
2281008729,2022,1
2286004238,2018,4
2286004238,2019,4
2286004238,2020,3
2286004238,2021,2
2286004238,2022,2
2287006358,2018,1
2287006358,2019,1
2287006358,2021,1
2290000109,2018,1
2290000109,2019,2
2290000109,2020,1
2290000109,2021,1
2290000109,2022,1
2301029744,2018,4
2301029744,2019,4
2301029744,2020,4
2301029744,2021,4
2301029744,2022,4
2301029896,2018,5
2301029896,2019,1
2301029896,2020,1
2301029896,2021,1
2301029896,2022,1
2301035554,2018,1
2301035554,2019,1
2301035554,2020,0
2301043876,2018,2
2301043876,2019,3
2301043876,2020,2
2301043876,2021,2
2301043876,2022,0
2301047327,2018,2
2301047327,2019,1
2301047327,2020,1
2301047327,2021,1
2301047327,2022,1
2301049596,2018,2
2301049596,2019,2
2301049596,2020,2
2301049596,2021,1
2301064812,2018,1
